,City,County,Distance,Latitude,Longitude,State,Zip_Code
3459,LOS ANGELES,LOS ANGELES,10.1,34.017238,-118.200211,CA,90023
3460,LONG BEACH,LOS ANGELES,10.11,33.818316,-118.223102,CA,90810
3461,FULLERTON,ORANGE,10.21,33.902868,-117.905932,CA,92835
3462,SEAL BEACH,ORANGE,10.39,33.756867,-118.078642,CA,90740
3463,CARSON,LOS ANGELES,10.46,33.862564,-118.257241,CA,90747
3464,LOS ANGELES,LOS ANGELES,10.48,33.973593,-118.247897,CA,90001
3465,CARSON,LOS ANGELES,10.48,33.860848,-118.257065,CA,90746
3466,LONG BEACH,LOS ANGELES,10.55,33.759576,-118.13021,CA,90803
3467,LA PUENTE,LOS ANGELES,10.63,34.043272,-117.995326,CA,91746
3468,MONTEREY PARK,LOS ANGELES,10.65,34.052575,-118.147786,CA,91754
3469,ROSEMEAD,LOS ANGELES,10.68,34.062548,-118.081984,CA,91770
3470,FULLERTON,ORANGE,10.85,33.8796,-117.8978,CA,92838
3471,FULLERTON,ORANGE,10.85,33.8796,-117.8978,CA,92836
3472,FULLERTON,ORANGE,10.85,33.8796,-117.8978,CA,92837
3473,FULLERTON,ORANGE,10.85,33.8796,-117.8978,CA,92834
3474,ANAHEIM,ORANGE,10.9,33.8354,-117.9148,CA,92899
3475,MONTEREY PARK,LOS ANGELES,10.9,34.0625,-118.1216,CA,91756
3476,ANAHEIM,ORANGE,10.96,33.8355,-117.9136,CA,92812
3477,ANAHEIM,ORANGE,10.96,33.8355,-117.9136,CA,92825
3478,ANAHEIM,ORANGE,10.96,33.8355,-117.9136,CA,92817
3479,ANAHEIM,ORANGE,10.96,33.8355,-117.9136,CA,92850
3480,ANAHEIM,ORANGE,10.96,33.8355,-117.9136,CA,92814
3481,ANAHEIM,ORANGE,10.96,33.8355,-117.9136,CA,92815
3482,ANAHEIM,ORANGE,10.96,33.8355,-117.9136,CA,92803
3483,ANAHEIM,ORANGE,10.96,33.8355,-117.9136,CA,92816
3484,LA PUENTE,LOS ANGELES,10.97,34.0203,-117.9487,CA,91749
3485,LA PUENTE,LOS ANGELES,10.97,34.0203,-117.9487,CA,91747
3486,LOS ANGELES,LOS ANGELES,10.98,33.920602,-118.273928,CA,90061
3487,LOS ANGELES,LOS ANGELES,11.13,34.043832,-118.187484,CA,90063
3488,WESTMINSTER,ORANGE,11.14,33.7595,-118.0059,CA,92684
3489,FULLERTON,ORANGE,11.15,33.876775,-117.893091,CA,92831
3490,BREA,ORANGE,11.15,33.9235,-117.8904,CA,92822
3491,LONG BEACH,LOS ANGELES,11.31,33.777769,-118.203827,CA,90813
3492,ANAHEIM,ORANGE,11.42,33.826348,-117.910453,CA,92805
3493,LONG BEACH,LOS ANGELES,11.43,33.7668,-118.1886,CA,90847
3494,LONG BEACH,LOS ANGELES,11.43,33.7668,-118.1886,CA,90832
3495,LONG BEACH,LOS ANGELES,11.43,33.7668,-118.1886,CA,90842
3496,LONG BEACH,LOS ANGELES,11.43,33.7668,-118.1886,CA,90844
3497,LONG BEACH,LOS ANGELES,11.43,33.7668,-118.1886,CA,90809
3498,LONG BEACH,LOS ANGELES,11.43,33.7668,-118.1886,CA,90848
3499,LONG BEACH,LOS ANGELES,11.43,33.7668,-118.1886,CA,90801
3500,LONG BEACH,LOS ANGELES,11.43,33.7668,-118.1886,CA,90846
3501,LONG BEACH,LOS ANGELES,11.43,33.7668,-118.1886,CA,90853
3502,BREA,ORANGE,11.46,33.92701,-117.885398,CA,92821
3503,ROWLAND HEIGHTS,LOS ANGELES,11.49,33.979848,-117.903167,CA,91748
3504,CARSON,LOS ANGELES,11.54,33.826185,-118.258874,CA,90745
3505,EL MONTE,LOS ANGELES,11.58,34.0689,-118.0268,CA,91735
3506,EL MONTE,LOS ANGELES,11.58,34.0689,-118.0268,CA,91734
3507,LOS ANGELES,LOS ANGELES,11.6,33.964032,-118.273705,CA,90003
3508,ANAHEIM,ORANGE,11.68,33.810701,-117.916841,CA,92802
3509,GARDENA,LOS ANGELES,11.76,33.88136,-118.285595,CA,90248
3510,EL MONTE,LOS ANGELES,11.94,34.070864,-118.014048,CA,91732
3511,ROSEMEAD,LOS ANGELES,11.94,34.0806,-118.0716,CA,91771
3512,ROSEMEAD,LOS ANGELES,11.94,34.0806,-118.0716,CA,91772
3513,GARDEN GROVE,ORANGE,11.97,33.7875,-117.9332,CA,92842
3514,GARDEN GROVE,ORANGE,11.97,33.7875,-117.9332,CA,92846
3515,GARDEN GROVE,ORANGE,12.0,33.759488,-117.973927,CA,92844
3516,LA PUENTE,LOS ANGELES,12.02,34.028794,-117.932986,CA,91744
3517,WESTMINSTER,ORANGE,12.08,33.749095,-117.993666,CA,92683
3518,EL MONTE,LOS ANGELES,12.08,34.07994,-118.045357,CA,91731
3519,ALHAMBRA,LOS ANGELES,12.09,34.075573,-118.143977,CA,91803
3520,GARDEN GROVE,ORANGE,12.15,33.788624,-117.92768,CA,92840
3521,WESTMINSTER,ORANGE,12.16,33.7497,-117.989,CA,92685
3522,LOS ANGELES,LOS ANGELES,12.24,34.049662,-118.211313,CA,90033
3523,LOS ANGELES,LOS ANGELES,12.28,34.009842,-118.258642,CA,90011
3524,LOS ANGELES,LOS ANGELES,12.33,34.029837,-118.240344,CA,90021
3525,SURFSIDE,ORANGE,12.35,33.728399,-118.085506,CA,90743
3526,LOS ANGELES,LOS ANGELES,12.38,33.953125,-118.291963,CA,90044
3527,SAN GABRIEL,LOS ANGELES,12.4,34.087362,-118.093492,CA,91776
3528,GARDENA,LOS ANGELES,12.43,33.894633,-118.299208,CA,90247
3529,CARSON,LOS ANGELES,12.51,33.8317,-118.2811,CA,90749
3530,ALHAMBRA,LOS ANGELES,12.66,34.0865,-118.1333,CA,91804
3531,MIDWAY CITY,ORANGE,12.66,33.743174,-117.985291,CA,92655
3532,CITY OF INDUSTRY,LOS ANGELES,12.87,34.0914,-118.1226,CA,91716
3533,HUNTINGTON BEACH,ORANGE,12.88,33.72226,-118.05429,CA,92649
3534,ALHAMBRA,LOS ANGELES,12.94,34.090526,-118.134604,CA,91801
3535,TORRANCE,LOS ANGELES,13.03,33.833983,-118.292258,CA,90502
3536,SAN GABRIEL,LOS ANGELES,13.06,34.0962,-118.1052,CA,91778
3537,PLACENTIA,ORANGE,13.07,33.8848,-117.8578,CA,92871
3538,SUNSET BEACH,ORANGE,13.1,33.717789,-118.071046,CA,90742
3539,CITY OF INDUSTRY,LOS ANGELES,13.11,34.0945,-118.1256,CA,91715
3540,CITY OF INDUSTRY,LOS ANGELES,13.11,34.0945,-118.1256,CA,91714
3541,LOS ANGELES,LOS ANGELES,13.15,34.045639,-118.241644,CA,90013
3542,ALHAMBRA,LOS ANGELES,13.17,34.0954,-118.1263,CA,91802
3543,ALHAMBRA,LOS ANGELES,13.17,34.0954,-118.1263,CA,91896
3544,ALHAMBRA,LOS ANGELES,13.17,34.0954,-118.1263,CA,91899
3545,LOS ANGELES,LOS ANGELES,13.21,34.082594,-118.177274,CA,90032
3546,HUNTINGTON BEACH,ORANGE,13.22,33.726824,-118.006881,CA,92647
3547,LOS ANGELES,LOS ANGELES,13.35,33.953042,-118.309428,CA,90047
3548,LONG BEACH,LOS ANGELES,13.38,33.746545,-118.213256,CA,90802
3549,WEST COVINA,LOS ANGELES,13.39,34.024611,-117.897285,CA,91792
3550,WILMINGTON,LOS ANGELES,13.45,33.778916,-118.25927,CA,90744
3551,LOS ANGELES,LOS ANGELES,13.45,34.043027,-118.252267,CA,90014
3552,GARDENA,LOS ANGELES,13.47,33.899712,-118.317669,CA,90249
3553,LOS ANGELES,LOS ANGELES,13.48,34.0529,-118.2407,CA,90079
3554,PLACENTIA,ORANGE,13.5,33.881971,-117.850575,CA,92870
3555,WILMINGTON,LOS ANGELES,13.51,33.78,-118.2619,CA,90748
3556,LOS ANGELES,LOS ANGELES,13.52,34.0522,-118.2425,CA,90009
3557,LOS ANGELES,LOS ANGELES,13.52,34.00329,-118.28894,CA,90037
3558,ANAHEIM,ORANGE,13.53,33.830991,-117.866806,CA,92806
3559,LOS ANGELES,LOS ANGELES,13.53,34.0522,-118.2429,CA,90074
3560,LOS ANGELES,LOS ANGELES,13.53,34.0522,-118.2429,CA,90051
3561,LOS ANGELES,LOS ANGELES,13.53,34.0522,-118.2429,CA,90052
3562,LOS ANGELES,LOS ANGELES,13.53,34.0522,-118.2429,CA,90080
3563,LOS ANGELES,LOS ANGELES,13.53,34.0522,-118.2429,CA,90083
3564,LOS ANGELES,LOS ANGELES,13.53,34.0522,-118.2429,CA,90060
3565,LOS ANGELES,LOS ANGELES,13.53,34.0522,-118.2429,CA,90054
3566,LOS ANGELES,LOS ANGELES,13.53,34.0522,-118.2429,CA,90072
3567,LOS ANGELES,LOS ANGELES,13.53,34.0522,-118.2429,CA,90078
3568,LOS ANGELES,LOS ANGELES,13.53,34.0522,-118.2429,CA,90055
3569,LOS ANGELES,LOS ANGELES,13.53,34.0522,-118.2429,CA,90075
3570,LOS ANGELES,LOS ANGELES,13.53,34.0522,-118.2429,CA,90087
3571,LOS ANGELES,LOS ANGELES,13.53,34.0522,-118.2429,CA,90081
3572,LOS ANGELES,LOS ANGELES,13.53,34.0522,-118.2429,CA,90088
3573,LOS ANGELES,LOS ANGELES,13.53,34.0522,-118.2429,CA,90093
3574,LOS ANGELES,LOS ANGELES,13.53,34.0522,-118.2429,CA,90076
3575,LOS ANGELES,LOS ANGELES,13.53,34.0522,-118.2429,CA,90086
3576,LOS ANGELES,LOS ANGELES,13.53,34.0522,-118.2429,CA,90050
3577,LOS ANGELES,LOS ANGELES,13.53,34.0522,-118.2429,CA,90053
3578,LOS ANGELES,LOS ANGELES,13.53,34.0522,-118.2429,CA,90030
3579,LOS ANGELES,LOS ANGELES,13.53,34.0522,-118.2429,CA,90082
3580,TEMPLE CITY,LOS ANGELES,13.6,34.103091,-118.050886,CA,91780
3581,LOS ANGELES,LOS ANGELES,13.7,34.0765,-118.2093,CA,90096
3582,WEST COVINA,LOS ANGELES,13.84,34.070095,-117.941934,CA,91790
3583,WEST COVINA,LOS ANGELES,13.9,34.0689,-117.9383,CA,91793
3584,LOS ANGELES,LOS ANGELES,13.96,34.040499,-118.267022,CA,90015
3585,LOS ANGELES,LOS ANGELES,14.02,34.0583,-118.2476,CA,90189
3586,GARDEN GROVE,ORANGE,14.02,33.75338,-117.92451,CA,92843
3587,LOS ANGELES,LOS ANGELES,14.04,34.052456,-118.255309,CA,90071
3588,LOS ANGELES,LOS ANGELES,14.08,34.02654,-118.282786,CA,90007
3589,LOS ANGELES,LOS ANGELES,14.12,34.07913,-118.218128,CA,90031
3590,LOS ANGELES,LOS ANGELES,14.13,34.065549,-118.24054,CA,90012
3591,LOS ANGELES,LOS ANGELES,14.14,34.0597,-118.2489,CA,90099
3592,LOS ANGELES,LOS ANGELES,14.15,34.021843,-118.288333,CA,90089
3593,ORANGE,ORANGE,14.23,33.788154,-117.881695,CA,92868
3594,TORRANCE,LOS ANGELES,14.26,33.830237,-118.313538,CA,90501
3595,INGLEWOOD,LOS ANGELES,14.33,33.934602,-118.330831,CA,90303
3596,SAN GABRIEL,LOS ANGELES,14.39,34.116316,-118.092668,CA,91775
3597,HARBOR CITY,LOS ANGELES,14.4,33.798014,-118.296692,CA,90710
3598,TORRANCE,LOS ANGELES,14.41,33.883212,-118.332493,CA,90506
3599,ORANGE,ORANGE,14.43,33.829758,-117.850528,CA,92865
3600,LOS ANGELES,LOS ANGELES,14.45,34.05285,-118.264858,CA,90017
3601,TORRANCE,LOS ANGELES,14.45,33.872637,-118.331348,CA,90504
3602,LOS ANGELES,LOS ANGELES,14.58,34.003654,-118.309719,CA,90062
3603,BALDWIN PARK,LOS ANGELES,14.65,34.096564,-117.966695,CA,91706
3604,INGLEWOOD,LOS ANGELES,14.67,33.959984,-118.33094,CA,90305
3605,DODGERTOWN,LOS ANGELES,14.69,34.072662,-118.245296,CA,90090
3606,SOUTH PASADENA,LOS ANGELES,14.77,34.113024,-118.156517,CA,91030
3607,WALNUT,LOS ANGELES,14.77,34.0203,-117.8647,CA,91788
3608,SAN MARINO,LOS ANGELES,14.83,34.121189,-118.115064,CA,91108
3609,SANTA ANA,ORANGE,14.84,33.748754,-117.909421,CA,92703
3610,ATWOOD,ORANGE,14.85,33.8657,-117.8301,CA,92811
3611,SOUTH PASADENA,LOS ANGELES,14.87,34.1162,-118.1497,CA,91031
3612,HUNTINGTON BEACH,ORANGE,14.97,33.7036,-117.9942,CA,92605
3613,LOS ANGELES,LOS ANGELES,15.0,34.0578,-118.2725,CA,90070
3614,RIALTO,SAN BERNARDINO,0.6,34.103086,-117.387353,CA,92376
3615,FONTANA,SAN BERNARDINO,2.96,34.0924,-117.4344,CA,92334
3616,RIALTO,SAN BERNARDINO,3.38,34.160757,-117.392737,CA,92377
3617,BLOOMINGTON,SAN BERNARDINO,3.38,34.063,-117.393945,CA,92316
3618,SAN BERNARDINO,SAN BERNARDINO,3.54,34.122887,-117.327974,CA,92411
3619,SAN BERNARDINO,SAN BERNARDINO,4.39,34.1104,-117.3118,CA,92403
3620,FONTANA,SAN BERNARDINO,4.62,34.085692,-117.462491,CA,92335
3621,FONTANA,SAN BERNARDINO,4.64,34.06,-117.44,CA,92331
3622,FONTANA,SAN BERNARDINO,4.74,34.146127,-117.45994,CA,92336
3623,SAN BERNARDINO,SAN BERNARDINO,4.98,34.1216,-117.3022,CA,92418
3624,SAN BERNARDINO,SAN BERNARDINO,4.98,34.1216,-117.3022,CA,92415
3625,SAN BERNARDINO,SAN BERNARDINO,4.98,34.1216,-117.3022,CA,92427
3626,SAN BERNARDINO,SAN BERNARDINO,4.98,34.1216,-117.3022,CA,92402
3627,SAN BERNARDINO,SAN BERNARDINO,4.98,34.1216,-117.3022,CA,92413
3628,SAN BERNARDINO,SAN BERNARDINO,4.98,34.1216,-117.3022,CA,92423
3629,SAN BERNARDINO,SAN BERNARDINO,4.98,34.1216,-117.3022,CA,92406
3630,SAN BERNARDINO,SAN BERNARDINO,5.04,34.144301,-117.30955,CA,92405
3631,SAN BERNARDINO,SAN BERNARDINO,5.47,34.101527,-117.29364,CA,92410
3632,SAN BERNARDINO,SAN BERNARDINO,5.52,34.104014,-117.292518,CA,92401
3633,FONTANA,SAN BERNARDINO,6.11,34.05186,-117.466884,CA,92337
3634,GRAND TERRACE,SAN BERNARDINO,6.95,34.032379,-117.313682,CA,92313
3635,RANCHO CUCAMONGA,SAN BERNARDINO,7.68,34.124596,-117.521412,CA,91739
3636,SAN BERNARDINO,SAN BERNARDINO,7.71,34.177008,-117.279092,CA,92404
3637,SAN BERNARDINO,SAN BERNARDINO,7.82,34.078552,-117.257876,CA,92408
3638,RIVERSIDE,RIVERSIDE,8.12,33.994259,-117.377758,CA,92501
3639,LOMA LINDA,SAN BERNARDINO,8.34,34.052325,-117.261598,CA,92350
3640,JURUPA VALLEY,RIVERSIDE,8.5,33.998649,-117.447392,CA,92509
3641,LOMA LINDA,SAN BERNARDINO,8.54,34.0484,-117.2603,CA,92357
3642,LOMA LINDA,SAN BERNARDINO,8.82,34.053138,-117.251523,CA,92354
3643,COLTON,SAN BERNARDINO,9.18,34.026594,-117.265254,CA,92324
3644,CEDARPINES PARK,SAN BERNARDINO,9.26,34.234944,-117.323835,CA,92322
3645,PATTON,SAN BERNARDINO,9.59,34.1355,-117.2234,CA,92369
3646,BRYN MAWR,SAN BERNARDINO,9.78,34.049454,-117.23506,CA,92318
3647,SAN BERNARDINO,SAN BERNARDINO,10.2,34.244058,-117.308554,CA,92407
3648,RIVERSIDE,RIVERSIDE,10.37,33.968496,-117.333451,CA,92521
3649,RIVERSIDE,RIVERSIDE,10.47,33.970023,-117.323008,CA,92507
3650,CRESTLINE,SAN BERNARDINO,10.71,34.244583,-117.291137,CA,92325
3651,RANCHO CUCAMONGA,SAN BERNARDINO,10.81,34.099404,-117.576336,CA,91730
3652,RIVERSIDE,RIVERSIDE,10.93,33.9533,-117.3955,CA,92502
3653,RIVERSIDE,RIVERSIDE,10.93,33.9533,-117.3955,CA,92514
3654,RIVERSIDE,RIVERSIDE,10.93,33.9533,-117.3955,CA,92513
3655,RIVERSIDE,RIVERSIDE,10.93,33.9533,-117.3955,CA,92517
3656,RIVERSIDE,RIVERSIDE,10.93,33.9533,-117.3955,CA,92522
3657,RIVERSIDE,RIVERSIDE,10.93,33.9533,-117.3955,CA,92519
3658,RIVERSIDE,RIVERSIDE,10.93,33.9533,-117.3955,CA,92516
3659,RANCHO CUCAMONGA,SAN BERNARDINO,11.29,34.152626,-117.579114,CA,91737
3660,ONTARIO,SAN BERNARDINO,11.66,34.077968,-117.587449,CA,91764
3661,RANCHO CUCAMONGA,SAN BERNARDINO,11.7,34.1065,-117.5922,CA,91729
3662,MIRA LOMA,RIVERSIDE,11.77,33.989521,-117.531614,CA,91752
3663,RANCHO CUCAMONGA,SAN BERNARDINO,11.87,34.146419,-117.591137,CA,91701
3664,GUASTI,SAN BERNARDINO,11.95,34.066261,-117.589285,CA,91743
3665,MORENO VALLEY,RIVERSIDE,12.06,33.973926,-117.258816,CA,92557
3666,RIMFOREST,SAN BERNARDINO,12.27,34.2338,-117.2323,CA,92378
3667,REDLANDS,SAN BERNARDINO,12.33,34.0618,-117.1819,CA,92375
3668,RIVERSIDE,RIVERSIDE,12.54,33.93272,-117.349823,CA,92506
3669,HIGHLAND,SAN BERNARDINO,12.59,34.119831,-117.168928,CA,92346
3670,TWIN PEAKS,SAN BERNARDINO,12.72,34.2422,-117.2312,CA,92391
3671,REDLANDS,SAN BERNARDINO,12.73,34.06826,-117.172503,CA,92374
3672,ONTARIO,SAN BERNARDINO,12.84,34.026705,-117.587454,CA,91761
3673,MT BALDY,SAN BERNARDINO,13.32,34.248674,-117.552412,CA,91759
3674,RIVERSIDE,RIVERSIDE,13.54,33.935482,-117.492285,CA,92505
3675,LYTLE CREEK,SAN BERNARDINO,13.88,34.268318,-117.540695,CA,92358
3676,BLUE JAY,SAN BERNARDINO,13.92,34.249151,-117.21019,CA,92317
3677,RIVERSIDE,RIVERSIDE,14.36,33.903949,-117.405431,CA,92504
3678,UPLAND,SAN BERNARDINO,14.91,34.0978,-117.6478,CA,91785
3679,RIVERSIDE,RIVERSIDE,14.96,33.899075,-117.439968,CA,92503
3680,LAS CRUCES,DONA ANA,1.13,32.31,-106.79,NM,88013
3681,LAS CRUCES,DONA ANA,1.2,32.3123,-106.7776,NM,88006
3682,LAS CRUCES,DONA ANA,3.83,32.285823,-106.744852,NM,88001
3683,MESILLA,DONA ANA,3.95,32.2701,-106.8024,NM,88046
3684,LAS CRUCES,DONA ANA,4.16,32.278072,-106.746958,NM,88003
3685,DONA ANA,DONA ANA,4.49,32.3876,-106.8162,NM,88032
3686,MESILLA PARK,DONA ANA,8.5,32.219705,-106.71692,NM,88047
3687,LAS CRUCES,DONA ANA,8.78,32.399078,-106.913106,NM,88007
3688,LAS CRUCES,DONA ANA,8.82,32.302486,-106.641604,NM,88011
3689,LAS CRUCES,DONA ANA,12.06,32.191182,-106.920539,NM,88004
3690,SAN MIGUEL,DONA ANA,12.17,32.1561,-106.7344,NM,88058
3691,LAS CRUCES,DONA ANA,12.79,32.283761,-107.002487,NM,88005
3692,ORGAN,DONA ANA,14.29,32.455084,-106.59802,NM,88052
3693,RADIUM SPRINGS,DONA ANA,14.46,32.5017,-106.9256,NM,88054
3694,CHICO,BUTTE,0.31,39.743164,-121.8397,CA,95926
3695,CHICO,BUTTE,0.77,39.7289,-121.8365,CA,95929
3696,CHICO,BUTTE,0.77,39.7289,-121.8365,CA,95927
3697,CHICO,BUTTE,0.79,39.7286,-121.8367,CA,95976
3698,CHICO,BUTTE,2.4,39.711055,-121.810484,CA,95928
3699,NELSON,BUTTE,6.74,39.6466,-121.7988,CA,95958
3700,HAMILTON CITY,GLENN,8.24,39.7319,-121.989984,CA,95951
3701,CHICO,BUTTE,8.76,39.86419,-121.869696,CA,95973
3702,DURHAM,BUTTE,9.25,39.606092,-121.845656,CA,95938
3703,PARADISE,BUTTE,9.67,39.726057,-121.654901,CA,95969
3704,PARADISE,BUTTE,10.62,39.7464,-121.6363,CA,95967
3705,OROVILLE,BUTTE,11.9,39.651026,-121.644342,CA,95965
3706,GLENN,GLENN,14.54,39.592192,-122.02988,CA,95943
3707,EL CAJON,SAN DIEGO,0.48,32.7948,-116.9617,CA,92022
3708,EL CAJON,SAN DIEGO,0.76,32.793814,-116.969497,CA,92020
3709,SANTEE,SAN DIEGO,2.63,32.8383,-116.9733,CA,92072
3710,LA MESA,SAN DIEGO,3.65,32.760147,-116.999274,CA,91941
3711,LA MESA,SAN DIEGO,3.66,32.782989,-117.019177,CA,91942
3712,SAN DIEGO,SAN DIEGO,4.21,32.80621,-117.032565,CA,92119
3713,LA MESA,SAN DIEGO,4.29,32.7679,-117.0224,CA,91944
3714,LA MESA,SAN DIEGO,4.29,32.7679,-117.0224,CA,91943
3715,SPRING VALLEY,SAN DIEGO,4.49,32.7449,-116.9981,CA,91976
3716,SPRING VALLEY,SAN DIEGO,4.49,32.7449,-116.9981,CA,91979
3717,EL CAJON,SAN DIEGO,5.06,32.779694,-116.877462,CA,92019
3718,SANTEE,SAN DIEGO,5.61,32.869887,-117.013039,CA,92071
3719,EL CAJON,SAN DIEGO,5.64,32.842822,-116.876516,CA,92021
3720,SPRING VALLEY,SAN DIEGO,5.65,32.724598,-116.993628,CA,91977
3721,LEMON GROVE,SAN DIEGO,5.77,32.7427,-117.0307,CA,91946
3722,LEMON GROVE,SAN DIEGO,6.41,32.734281,-117.036357,CA,91945
3723,SAN DIEGO,SAN DIEGO,6.71,32.794906,-117.075492,CA,92120
3724,SAN DIEGO,SAN DIEGO,6.84,32.77524,-117.07366,CA,92182
3725,SPRING VALLEY,SAN DIEGO,6.98,32.701894,-116.939886,CA,91978
3726,SAN DIEGO,SAN DIEGO,7.14,32.756669,-117.070805,CA,92115
3727,SAN DIEGO,SAN DIEGO,7.75,32.819976,-117.09177,CA,92124
3728,SAN DIEGO,SAN DIEGO,8.28,32.709568,-117.051744,CA,92114
3729,SAN DIEGO,SAN DIEGO,8.75,32.736614,-117.089393,CA,92105
3730,LAKESIDE,SAN DIEGO,8.9,32.903014,-116.86547,CA,92040
3731,BONITA,SAN DIEGO,9.04,32.67855,-117.013671,CA,91902
3732,SAN DIEGO,SAN DIEGO,9.79,32.679887,-117.047059,CA,92139
3733,CHULA VISTA,SAN DIEGO,9.92,32.657754,-116.963414,CA,91914
3734,SAN DIEGO,SAN DIEGO,10.12,32.766424,-117.129194,CA,92116
3735,SAN DIEGO,SAN DIEGO,10.32,32.808749,-117.137609,CA,92123
3736,SAN DIEGO,SAN DIEGO,10.46,32.869412,-117.121258,CA,92145
3737,SAN DIEGO,SAN DIEGO,10.62,32.915392,-117.083559,CA,92131
3738,SAN DIEGO,SAN DIEGO,10.63,32.722449,-117.11696,CA,92102
3739,SAN DIEGO,SAN DIEGO,10.67,32.7398,-117.128405,CA,92104
3740,BONITA,SAN DIEGO,10.71,32.6576,-117.0293,CA,91908
3741,SAN DIEGO,SAN DIEGO,11.05,32.774,-117.147448,CA,92108
3742,ALPINE,SAN DIEGO,11.55,32.8352,-116.7659,CA,91903
3743,NATIONAL CITY,SAN DIEGO,11.7,32.6784,-117.0986,CA,91951
3744,CHULA VISTA,SAN DIEGO,11.8,32.632497,-116.991164,CA,91913
3745,SAN DIEGO,SAN DIEGO,11.87,32.695669,-117.121095,CA,92113
3746,SAN DIEGO,SAN DIEGO,11.92,32.80704,-117.165158,CA,92111
3747,POWAY,SAN DIEGO,11.93,32.9629,-117.0351,CA,92074
3748,NATIONAL CITY,SAN DIEGO,11.93,32.666812,-117.088848,CA,91950
3749,CHULA VISTA,SAN DIEGO,11.97,32.6474,-117.0549,CA,91921
3750,SAN DIEGO,SAN DIEGO,12.0,32.727608,-117.147017,CA,92134
3751,CHULA VISTA,SAN DIEGO,12.53,32.619934,-116.96712,CA,91915
3752,JAMUL,SAN DIEGO,12.53,32.67617,-116.804753,CA,91935
3753,SAN DIEGO,SAN DIEGO,12.6,32.7294,-117.1591,CA,92147
3754,CHULA VISTA,SAN DIEGO,12.64,32.635694,-117.052566,CA,91910
3755,SAN DIEGO,SAN DIEGO,12.79,32.675401,-117.121421,CA,92136
3756,SAN DIEGO,SAN DIEGO,12.81,32.745427,-117.17017,CA,92103
3757,SAN DIEGO,SAN DIEGO,12.87,32.7154,-117.1565,CA,92177
3758,SAN DIEGO,SAN DIEGO,12.87,32.7154,-117.1565,CA,92149
3759,SAN DIEGO,SAN DIEGO,12.87,32.7154,-117.1565,CA,92191
3760,SAN DIEGO,SAN DIEGO,12.87,32.7154,-117.1565,CA,92161
3761,SAN DIEGO,SAN DIEGO,12.87,32.7154,-117.1565,CA,92171
3762,SAN DIEGO,SAN DIEGO,12.87,32.7155,-117.1565,CA,92112
3763,SAN DIEGO,SAN DIEGO,12.87,32.7154,-117.1565,CA,92158
3764,SAN DIEGO,SAN DIEGO,12.87,32.7154,-117.1565,CA,92195
3765,SAN DIEGO,SAN DIEGO,12.87,32.7154,-117.1565,CA,92165
3766,SAN DIEGO,SAN DIEGO,12.87,32.7154,-117.1565,CA,92175
3767,SAN DIEGO,SAN DIEGO,12.87,32.7154,-117.1565,CA,92137
3768,SAN DIEGO,SAN DIEGO,12.87,32.7154,-117.1565,CA,92166
3769,SAN DIEGO,SAN DIEGO,12.87,32.7154,-117.1565,CA,92172
3770,SAN DIEGO,SAN DIEGO,12.87,32.7154,-117.1565,CA,92150
3771,SAN DIEGO,SAN DIEGO,12.87,32.7154,-117.1565,CA,92187
3772,SAN DIEGO,SAN DIEGO,12.87,32.7154,-117.1565,CA,92176
3773,SAN DIEGO,SAN DIEGO,12.87,32.7154,-117.1565,CA,92168
3774,SAN DIEGO,SAN DIEGO,12.87,32.7154,-117.1565,CA,92197
3775,SAN DIEGO,SAN DIEGO,12.87,32.7154,-117.1565,CA,92179
3776,SAN DIEGO,SAN DIEGO,12.87,32.7154,-117.1565,CA,92193
3777,SAN DIEGO,SAN DIEGO,12.87,32.7154,-117.1565,CA,92160
3778,SAN YSIDRO,SAN DIEGO,12.87,32.7154,-117.1565,CA,92143
3779,SAN DIEGO,SAN DIEGO,12.87,32.7154,-117.1565,CA,92174
3780,SAN DIEGO,SAN DIEGO,12.87,32.7154,-117.1565,CA,92138
3781,SAN DIEGO,SAN DIEGO,12.87,32.7154,-117.1565,CA,92192
3782,SAN DIEGO,SAN DIEGO,12.87,32.7154,-117.1565,CA,92163
3783,SAN DIEGO,SAN DIEGO,12.87,32.7154,-117.1565,CA,92170
3784,SAN DIEGO,SAN DIEGO,12.87,32.7154,-117.1565,CA,92186
3785,SAN DIEGO,SAN DIEGO,12.87,32.7154,-117.1565,CA,92142
3786,SAN DIEGO,SAN DIEGO,12.87,32.7154,-117.1565,CA,92196
3787,SAN DIEGO,SAN DIEGO,12.87,32.7154,-117.1565,CA,92159
3788,SAN DIEGO,SAN DIEGO,12.87,32.7154,-117.1565,CA,92167
3789,SAN DIEGO,SAN DIEGO,12.94,32.7145,-117.1572,CA,92132
3790,SAN DIEGO,SAN DIEGO,13.11,32.911042,-117.144792,CA,92126
3791,CHULA VISTA,SAN DIEGO,13.23,32.6403,-117.0834,CA,91912
3792,CHULA VISTA,SAN DIEGO,13.23,32.6403,-117.0834,CA,91909
3793,POWAY,SAN DIEGO,13.62,32.993538,-117.017138,CA,92064
3794,SAN DIEGO,SAN DIEGO,13.86,32.818899,-117.197766,CA,92117
3795,SAN DIEGO,SAN DIEGO,14.0,32.719907,-117.180528,CA,92101
3796,SAN DIEGO,SAN DIEGO,14.3,32.981629,-117.083027,CA,92199
